in s,C2 in V
-2.7629404E-03,-4.83492E+00
-2.7628952E-03,-4.83492E+00
-2.7628500E-03,-4.83492E+00
-2.7628048E-03,-4.85445E+00
-2.7627596E-03,-4.83492E+00
-2.7627144E-03,-4.85445E+00
-2.7626692E-03,-4.83492E+00
-2.7626240E-03,-4.83492E+00
-2.7625788E-03,-4.85445E+00
-2.7625336E-03,-4.85445E+00
-2.7624884E-03,-4.87398E+00
-2.7624432E-03,-4.83492E+00
-2.7623980E-03,-4.85445E+00
-2.7623528E-03,-4.85445E+00
-2.7623076E-03,-4.79586E+00
-2.7622624E-03,-4.87398E+00
-2.7622172E-03,-4.87398E+00
-2.7621720E-03,-4.83492E+00
-2.7621268E-03,-4.87398E+00
-2.7620816E-03,-4.89352E+00
-2.7620364E-03,-4.89352E+00
-2.7619912E-03,-4.87398E+00
-2.7619460E-03,-4.91305E+00
-2.7619008E-03,-4.87398E+00
-2.7618556E-03,-4.89352E+00
-2.7618104E-03,-4.89352E+00
-2.7617652E-03,-4.93258E+00
-2.7617200E-03,-4.91305E+00
-2.7616748E-03,-4.93258E+00
-2.7616296E-03,-4.91305E+00
-2.7615844E-03,-4.91305E+00
-2.7615392E-03,-4.89352E+00
-2.7614940E-03,-4.87398E+00
-2.7614488E-03,-4.91305E+00
-2.7614036E-03,-4.91305E+00
-2.7613584E-03,-4.91305E+00
-2.7613132E-03,-4.89352E+00
-2.7612680E-03,-4.93258E+00
-2.7612228E-03,-4.93258E+00
-2.7611776E-03,-4.93258E+00
-2.7611324E-03,-4.91305E+00
-2.7610872E-03,-4.93258E+00
-2.7610420E-03,-4.91305E+00
-2.7609968E-03,-4.91305E+00
-2.7609516E-03,-4.91305E+00
-2.7609064E-03,-4.97164E+00
-2.7608612E-03,-4.91305E+00
-2.7608160E-03,-4.97164E+00
-2.7607708E-03,-4.95211E+00
-2.7607256E-03,-4.95211E+00
-2.7606804E-03,-4.91305E+00
-2.7606352E-03,-5.01070E+00
-2.7605900E-03,-4.91305E+00
-2.7605448E-03,-4.97164E+00
-2.7604996E-03,-4.97164E+00
-2.7604544E-03,-4.95211E+00
-2.7604092E-03,-4.95211E+00
-2.7603640E-03,-4.97164E+00
-2.7603188E-03,-4.99117E+00
-2.7602736E-03,-4.97164E+00
-2.7602284E-03,-4.95211E+00
-2.7601832E-03,-5.01070E+00
-2.7601380E-03,-4.97164E+00
-2.7600928E-03,-4.99117E+00
-2.7600476E-03,-4.97164E+00
-2.7600024E-03,-5.01070E+00
-2.7599572E-03,-4.97164E+00
-2.7599120E-03,-5.04977E+00
-2.7598668E-03,-4.99117E+00
-2.7598216E-03,-4.97164E+00
-2.7597764E-03,-4.99117E+00
-2.7597312E-03,-5.01070E+00
-2.7596860E-03,-5.03023E+00
-2.7596408E-03,-4.99117E+00
-2.7595956E-03,-5.03023E+00
-2.7595504E-03,-5.01070E+00
-2.7595052E-03,-5.03023E+00
-2.7594600E-03,-4.99117E+00
-2.7594148E-03,-5.03023E+00
-2.7593696E-03,-5.06930E+00
-2.7593244E-03,-4.99117E+00
-2.7592792E-03,-5.04977E+00
-2.7592340E-03,-5.01070E+00
-2.7591888E-03,-4.99117E+00
-2.7591436E-03,-5.04977E+00
-2.7590984E-03,-5.04977E+00
-2.7590532E-03,-4.99117E+00
-2.7590080E-03,-5.03023E+00
-2.7589628E-03,-5.03023E+00
-2.7589176E-03,-5.03023E+00
-2.7588724E-03,-5.03023E+00
-2.7588272E-03,-5.04977E+00
-2.7587820E-03,-5.01070E+00
-2.7587368E-03,-5.06930E+00
-2.7586916E-03,-5.03023E+00
-2.7586464E-03,-5.04977E+00
-2.7586012E-03,-5.06930E+00
-2.7585560E-03,-5.06930E+00
-2.7585108E-03,-5.04977E+00
-2.7584656E-03,-5.10836E+00
-2.7584204E-03,-5.08883E+00
-2.7583752E-03,-5.06930E+00
-2.7583300E-03,-5.01070E+00
-2.7582848E-03,-5.04977E+00
-2.7582396E-03,-5.12789E+00
-2.7581944E-03,-5.08883E+00
-2.7581492E-03,-5.04977E+00
-2.7581040E-03,-5.04977E+00
-2.7580588E-03,-5.10836E+00
-2.7580136E-03,-5.08883E+00
-2.7579684E-03,-5.10836E+00
-2.7579232E-03,-5.14742E+00
-2.7578780E-03,-5.06930E+00
-2.7578328E-03,-5.04977E+00
-2.7577876E-03,-5.10836E+00
-2.7577424E-03,-5.12789E+00
-2.7576972E-03,-5.10836E+00
-2.7576520E-03,-5.12789E+00
-2.7576068E-03,-5.12789E+00
-2.7575616E-03,-5.06930E+00
-2.7575164E-03,-5.03023E+00
-2.7574712E-03,-5.12789E+00
-2.7574260E-03,-5.10836E+00
-2.7573808E-03,-5.12789E+00
-2.7573356E-03,-5.14742E+00
-2.7572904E-03,-5.18648E+00
-2.7572452E-03,-5.16695E+00
-2.7572000E-03,-5.12789E+00
-2.7571548E-03,-5.12789E+00
-2.7571096E-03,-5.16695E+00
-2.7570644E-03,-5.14742E+00
-2.7570192E-03,-5.14742E+00
-2.7569740E-03,-5.12789E+00
-2.7569288E-03,-5.16695E+00
-2.7568836E-03,-5.18648E+00
-2.7568384E-03,-5.16695E+00
-2.7567932E-03,-5.08883E+00
-2.7567480E-03,-5.16695E+00
-2.7567028E-03,-5.18648E+00
-2.7566576E-03,-5.18648E+00
-2.7566124E-03,-5.14742E+00
-2.7565672E-03,-5.18648E+00
-2.7565220E-03,-5.12789E+00
-2.7564768E-03,-5.24508E+00
-2.7564316E-03,-5.12789E+00
-2.7563864E-03,-5.16695E+00
-2.7563412E-03,-5.12789E+00
-2.7562960E-03,-5.14742E+00
-2.7562508E-03,-5.18648E+00
-2.7562056E-03,-5.16695E+00
-2.7561604E-03,-5.18648E+00
-2.7561152E-03,-5.14742E+00
-2.7560700E-03,-5.14742E+00
-2.7560248E-03,-5.18648E+00
-2.7559796E-03,-5.18648E+00
-2.7559344E-03,-5.18648E+00
-2.7558892E-03,-5.20602E+00
-2.7558440E-03,-5.18648E+00
-2.7557988E-03,-5.20602E+00
-2.7557536E-03,-5.24508E+00
-2.7557084E-03,-5.18648E+00
-2.7556632E-03,-5.18648E+00
-2.7556180E-03,-5.16695E+00
-2.7555728E-03,-5.24508E+00
-2.7555276E-03,-5.12789E+00
-2.7554824E-03,-5.20602E+00
-2.7554372E-03,-5.16695E+00
-2.7553920E-03,-5.24508E+00
-2.7553468E-03,-5.24508E+00
-2.7553016E-03,-5.20602E+00
-2.7552564E-03,-5.20602E+00
-2.7552112E-03,-5.22555E+00
-2.7551660E-03,-5.24508E+00
-2.7551208E-03,-5.24508E+00
-2.7550756E-03,-5.18648E+00
-2.7550304E-03,-5.22555E+00
-2.7549852E-03,-5.26461E+00
-2.7549400E-03,-5.26461E+00
-2.7548948E-03,-5.20602E+00
-2.7548496E-03,-5.20602E+00
-2.7548044E-03,-5.16695E+00
-2.7547592E-03,-5.22555E+00
-2.7547140E-03,-5.20602E+00
-2.7546688E-03,-5.20602E+00
-2.7546236E-03,-5.20602E+00
-2.7545784E-03,-5.22555E+00
-2.7545332E-03,-5.24508E+00
-2.7544880E-03,-5.22555E+00
-2.7544428E-03,-5.22555E+00
-2.7543976E-03,-5.22555E+00
-2.7543524E-03,-5.26461E+00
-2.7543072E-03,-5.26461E+00
-2.7542620E-03,-5.22555E+00
-2.7542168E-03,-5.22555E+00
-2.7541716E-03,-5.24508E+00
-2.7541264E-03,-5.26461E+00
-2.7540812E-03,-5.26461E+00
-2.7540360E-03,-5.28414E+00
-2.7539908E-03,-5.20602E+00
-2.7539456E-03,-5.24508E+00
-2.7539004E-03,-5.28414E+00
-2.7538552E-03,-5.26461E+00
-2.7538100E-03,-5.28414E+00
-2.7537648E-03,-5.28414E+00
-2.7537196E-03,-5.26461E+00
-2.7536744E-03,-5.26461E+00
-2.7536292E-03,-5.26461E+00
-2.7535840E-03,-5.30367E+00
-2.7535388E-03,-5.20602E+00
-2.7534936E-03,-5.28414E+00
-2.7534484E-03,-5.22555E+00
-2.7534032E-03,-5.30367E+00
-2.7533580E-03,-5.26461E+00
-2.7533128E-03,-5.26461E+00
-2.7532676E-03,-5.26461E+00
-2.7532224E-03,-5.30367E+00
-2.7531772E-03,-5.30367E+00
-2.7531320E-03,-5.26461E+00
-2.7530868E-03,-5.32320E+00
-2.7530416E-03,-5.28414E+00
-2.7529964E-03,-5.32320E+00
-2.7529512E-03,-5.26461E+00
-2.7529060E-03,-5.28414E+00
-2.7528608E-03,-5.34273E+00
-2.7528156E-03,-5.32320E+00
-2.7527704E-03,-5.38180E+00
-2.7527252E-03,-5.34273E+00
-2.7526800E-03,-5.32320E+00
-2.7526348E-03,-5.30367E+00
-2.7525896E-03,-5.30367E+00
-2.7525444E-03,-5.26461E+00
-2.7524992E-03,-5.32320E+00
-2.7524540E-03,-5.36227E+00
-2.7524088E-03,-5.32320E+00
-2.7523636E-03,-5.36227E+00
-2.7523184E-03,-5.30367E+00
-2.7522732E-03,-5.34273E+00
-2.7522280E-03,-5.34273E+00
-2.7521828E-03,-5.32320E+00
-2.7521376E-03,-5.34273E+00
-2.7520924E-03,-5.34273E+00
-2.7520472E-03,-5.34273E+00
-2.7520020E-03,-5.30367E+00
-2.7519568E-03,-5.38180E+00
-2.7519116E-03,-5.34273E+00
-2.7518664E-03,-5.40133E+00
-2.7518212E-03,-5.32320E+00
-2.7517760E-03,-5.32320E+00
-2.7517308E-03,-5.32320E+00
-2.7516856E-03,-5.34273E+00
-2.7516404E-03,-5.34273E+00
-2.7515952E-03,-5.36227E+00
-2.7515500E-03,-5.38180E+00
-2.7515048E-03,-5.34273E+00
-2.7514596E-03,-5.36227E+00
-2.7514144E-03,-5.38180E+00
-2.7513692E-03,-5.40133E+00
-2.7513240E-03,-5.36227E+00
-2.7512788E-03,-5.40133E+00
-2.7512336E-03,-5.38180E+00
-2.7511884E-03,-5.36227E+00
-2.7511432E-03,-5.36227E+00
-2.7510980E-03,-5.38180E+00
-2.7510528E-03,-5.36227E+00
-2.7510076E-03,-5.36227E+00
-2.7509624E-03,-5.40133E+00
-2.7509172E-03,-5.36227E+00
-2.7508720E-03,-5.34273E+00
-2.7508268E-03,-5.40133E+00
-2.7507816E-03,-5.42086E+00
-2.7507364E-03,-5.38180E+00
-2.7506912E-03,-5.45992E+00
-2.7506460E-03,-5.42086E+00
-2.7506008E-03,-5.44039E+00
-2.7505556E-03,-5.38180E+00
-2.7505104E-03,-5.36227E+00
-2.7504652E-03,-5.40133E+00
-2.7504200E-03,-5.36227E+00
-2.7503748E-03,-5.38180E+00
-2.7503296E-03,-5.36227E+00
-2.7502844E-03,-5.38180E+00
-2.7502392E-03,-5.36227E+00
-2.7501940E-03,-5.38180E+00
-2.7501488E-03,-5.40133E+00
-2.7501036E-03,-5.40133E+00
-2.7500584E-03,-5.36227E+00
-2.7500132E-03,-5.42086E+00
-2.7499680E-03,-5.47945E+00
-2.7499228E-03,-5.44039E+00
-2.7498776E-03,-5.42086E+00
-2.7498324E-03,-5.45992E+00
-2.7497872E-03,-5.42086E+00
-2.7497420E-03,-5.38180E+00
-2.7496968E-03,-5.47945E+00
-2.7496516E-03,-5.45992E+00
-2.7496064E-03,-5.42086E+00
-2.7495612E-03,-5.40133E+00
-2.7495160E-03,-5.42086E+00
-2.7494708E-03,-5.40133E+00
-2.7494256E-03,-5.38180E+00
-2.7493804E-03,-5.44039E+00
-2.7493352E-03,-5.44039E+00
-2.7492900E-03,-5.44039E+00
-2.7492448E-03,-5.45992E+00
-2.7491996E-03,-5.44039E+00
-2.7491544E-03,-5.45992E+00
-2.7491092E-03,-5.44039E+00
-2.7490640E-03,-5.44039E+00
-2.7490188E-03,-5.47945E+00
-2.7489736E-03,-5.47945E+00
-2.7489284E-03,-5.51852E+00
-2.7488832E-03,-5.51852E+00
-2.7488380E-03,-5.44039E+00
-2.7487928E-03,-5.49898E+00
-2.7487476E-03,-5.44039E+00
-2.7487024E-03,-5.45992E+00
-2.7486572E-03,-5.44039E+00
-2.7486120E-03,-5.45992E+00
-2.7485668E-03,-5.47945E+00
-2.7485216E-03,-5.45992E+00
-2.7484764E-03,-5.47945E+00
-2.7484312E-03,-5.47945E+00
-2.7483860E-03,-5.44039E+00
-2.7483408E-03,-5.45992E+00
-2.7482956E-03,-5.53805E+00
-2.7482504E-03,-5.49898E+00
-2.7482052E-03,-5.53805E+00
-2.7481600E-03,-5.45992E+00
-2.7481148E-03,-5.47945E+00
-2.7480696E-03,-5.49898E+00
-2.7480244E-03,-5.47945E+00
-2.7479792E-03,-5.49898E+00
-2.7479340E-03,-5.45992E+00
-2.7478888E-03,-5.53805E+00
-2.7478436E-03,-5.47945E+00
-2.7477984E-03,-5.55758E+00
-2.7477532E-03,-5.47945E+00
-2.7477080E-03,-5.53805E+00
-2.7476628E-03,-5.53805E+00
-2.7476176E-03,-5.47945E+00
-2.7475724E-03,-5.53805E+00
-2.7475272E-03,-5.49898E+00
-2.7474820E-03,-5.47945E+00
-2.7474368E-03,-5.49898E+00
-2.7473916E-03,-5.53805E+00
-2.7473464E-03,-5.47945E+00
-2.7473012E-03,-5.49898E+00
-2.7472560E-03,-5.49898E+00
-2.7472108E-03,-5.51852E+00
-2.7471656E-03,-5.49898E+00
-2.7471204E-03,-5.53805E+00
-2.7470752E-03,-5.47945E+00
-2.7470300E-03,-5.49898E+00
-2.7469848E-03,-5.59664E+00
-2.7469396E-03,-5.47945E+00
-2.7468944E-03,-5.51852E+00
-2.7468492E-03,-5.55758E+00
-2.7468040E-03,-5.61617E+00
-2.7467588E-03,-5.45992E+00
-2.7467136E-03,-5.51852E+00
-2.7466684E-03,-5.49898E+00
-2.7466232E-03,-5.49898E+00
-2.7465780E-03,-5.53805E+00
-2.7465328E-03,-5.49898E+00
-2.7464876E-03,-5.47945E+00
-2.7464424E-03,-5.55758E+00
-2.7463972E-03,-5.51852E+00
-2.7463520E-03,-5.55758E+00
-2.7463068E-03,-5.53805E+00
-2.7462616E-03,-5.59664E+00
-2.7462164E-03,-5.53805E+00
-2.7461712E-03,-5.51852E+00
-2.7461260E-03,-5.55758E+00
-2.7460808E-03,-5.55758E+00
-2.7460356E-03,-5.55758E+00
-2.7459904E-03,-5.55758E+00
-2.7459452E-03,-5.55758E+00
-2.7459000E-03,-5.51852E+00
-2.7458548E-03,-5.55758E+00
-2.7458096E-03,-5.51852E+00
-2.7457644E-03,-5.53805E+00
-2.7457192E-03,-5.55758E+00
-2.7456740E-03,-5.53805E+00
-2.7456288E-03,-5.59664E+00
-2.7455836E-03,-5.57711E+00
-2.7455384E-03,-5.55758E+00
-2.7454932E-03,-5.53805E+00
-2.7454480E-03,-5.57711E+00
-2.7454028E-03,-5.59664E+00
-2.7453576E-03,-5.53805E+00
-2.7453124E-03,-5.59664E+00
-2.7452672E-03,-5.57711E+00
-2.7452220E-03,-5.59664E+00
-2.7451768E-03,-5.55758E+00
-2.7451316E-03,-5.55758E+00
-2.7450864E-03,-5.61617E+00
-2.7450412E-03,-5.51852E+00
-2.7449960E-03,-5.59664E+00
-2.7449508E-03,-5.59664E+00
-2.7449056E-03,-5.65523E+00
-2.7448604E-03,-5.61617E+00
-2.7448152E-03,-5.59664E+00
-2.7447700E-03,-5.59664E+00
-2.7447248E-03,-5.63570E+00
-2.7446796E-03,-5.61617E+00
-2.7446344E-03,-5.61617E+00
-2.7445892E-03,-5.57711E+00
-2.7445440E-03,-5.63570E+00
-2.7444988E-03,-5.57711E+00
-2.7444536E-03,-5.57711E+00
-2.7444084E-03,-5.61617E+00
-2.7443632E-03,-5.57711E+00
-2.7443180E-03,-5.63570E+00
-2.7442728E-03,-5.61617E+00
-2.7442276E-03,-5.55758E+00
-2.7441824E-03,-5.63570E+00
-2.7441372E-03,-5.61617E+00
-2.7440920E-03,-5.63570E+00
-2.7440468E-03,-5.59664E+00
-2.7440016E-03,-5.61617E+00
-2.7439564E-03,-5.55758E+00
-2.7439112E-03,-5.61617E+00
-2.7438660E-03,-5.61617E+00
-2.7438208E-03,-5.61617E+00
-2.7437756E-03,-5.55758E+00
-2.7437304E-03,-5.61617E+00
-2.7436852E-03,-5.57711E+00
-2.7436400E-03,-5.65523E+00
-2.7435948E-03,-5.57711E+00
-2.7435496E-03,-5.63570E+00
-2.7435044E-03,-5.61617E+00
-2.7434592E-03,-5.63570E+00
-2.7434140E-03,-5.63570E+00
-2.7433688E-03,-5.61617E+00
-2.7433236E-03,-5.61617E+00
-2.7432784E-03,-5.63570E+00
-2.7432332E-03,-5.61617E+00
-2.7431880E-03,-5.63570E+00
-2.7431428E-03,-5.61617E+00
-2.7430976E-03,-5.65523E+00
-2.7430524E-03,-5.63570E+00
-2.7430072E-03,-5.69430E+00
-2.7429620E-03,-5.65523E+00
-2.7429168E-03,-5.67477E+00
-2.7428716E-03,-5.65523E+00
-2.7428264E-03,-5.63570E+00
-2.7427812E-03,-5.63570E+00
-2.7427360E-03,-5.69430E+00
-2.7426908E-03,-5.65523E+00
-2.7426456E-03,-5.65523E+00
-2.7426004E-03,-5.65523E+00
-2.7425552E-03,-5.65523E+00
-2.7425100E-03,-5.67477E+00
-2.7424648E-03,-5.71383E+00
-2.7424196E-03,-5.63570E+00
-2.7423744E-03,-5.67477E+00
-2.7423292E-03,-5.69430E+00
-2.7422840E-03,-5.63570E+00
-2.7422388E-03,-5.69430E+00
-2.7421936E-03,-5.61617E+00
-2.7421484E-03,-5.65523E+00
-2.7421032E-03,-5.65523E+00
-2.7420580E-03,-5.69430E+00
-2.7420128E-03,-5.67477E+00
-2.7419676E-03,-5.69430E+00
-2.7419224E-03,-5.63570E+00
-2.7418772E-03,-5.63570E+00
-2.7418320E-03,-5.73336E+00
-2.7417868E-03,-5.69430E+00
-2.7417416E-03,-5.65523E+00
-2.7416964E-03,-5.69430E+00
-2.7416512E-03,-5.69430E+00
-2.7416060E-03,-5.67477E+00
-2.7415608E-03,-5.69430E+00
-2.7415156E-03,-5.69430E+00
-2.7414704E-03,-5.75289E+00
-2.7414252E-03,-5.75289E+00
-2.7413800E-03,-5.65523E+00
-2.7413348E-03,-5.71383E+00
-2.7412896E-03,-5.73336E+00
-2.7412444E-03,-5.75289E+00
-2.7411992E-03,-5.71383E+00
-2.7411540E-03,-5.69430E+00
-2.7411088E-03,-5.65523E+00
-2.7410636E-03,-5.69430E+00
-2.7410184E-03,-5.69430E+00
-2.7409732E-03,-5.65523E+00
-2.7409280E-03,-5.67477E+00
-2.7408828E-03,-5.71383E+00
-2.7408376E-03,-5.69430E+00
-2.7407924E-03,-5.69430E+00
-2.7407472E-03,-5.73336E+00
-2.7407020E-03,-5.73336E+00
-2.7406568E-03,-5.73336E+00
-2.7406116E-03,-5.71383E+00
-2.7405664E-03,-5.75289E+00
-2.7405212E-03,-5.71383E+00
-2.7404760E-03,-5.75289E+00
-2.7404308E-03,-5.71383E+00
-2.7403856E-03,-5.71383E+00
-2.7403404E-03,-5.69430E+00
-2.7402952E-03,-5.69430E+00
-2.7402500E-03,-5.69430E+00
-2.7402048E-03,-5.71383E+00
-2.7401596E-03,-5.73336E+00
-2.7401144E-03,-5.75289E+00
-2.7400692E-03,-5.75289E+00
-2.7400240E-03,-5.77242E+00
-2.7399788E-03,-5.71383E+00
-2.7399336E-03,-5.71383E+00
-2.7398884E-03,-5.75289E+00
-2.7398432E-03,-5.77242E+00
-2.7397980E-03,-5.73336E+00
-2.7397528E-03,-5.77242E+00
-2.7397076E-03,-5.73336E+00
-2.7396624E-03,-5.75289E+00
-2.7396172E-03,-5.73336E+00
-2.7395720E-03,-5.79195E+00
-2.7395268E-03,-5.73336E+00
-2.7394816E-03,-5.71383E+00
-2.7394364E-03,-5.75289E+00
-2.7393912E-03,-5.73336E+00
-2.7393460E-03,-5.77242E+00
-2.7393008E-03,-5.77242E+00
-2.7392556E-03,-5.77242E+00
-2.7392104E-03,-5.83102E+00
-2.7391652E-03,-5.75289E+00
-2.7391200E-03,-5.77242E+00
-2.7390748E-03,-5.77242E+00
-2.7390296E-03,-5.77242E+00
-2.7389844E-03,-5.69430E+00
-2.7389392E-03,-5.77242E+00
-2.7388940E-03,-5.81148E+00
-2.7388488E-03,-5.75289E+00
-2.7388036E-03,-5.75289E+00
-2.7387584E-03,-5.83102E+00
-2.7387132E-03,-5.71383E+00
-2.7386680E-03,-5.73336E+00
-2.7386228E-03,-5.73336E+00
-2.7385776E-03,-5.75289E+00
-2.7385324E-03,-5.81148E+00
-2.7384872E-03,-5.83102E+00
-2.7384420E-03,-5.75289E+00
-2.7383968E-03,-5.77242E+00
-2.7383516E-03,-5.79195E+00
-2.7383064E-03,-5.81148E+00
-2.7382612E-03,-5.75289E+00
-2.7382160E-03,-5.79195E+00
-2.7381708E-03,-5.77242E+00
-2.7381256E-03,-5.79195E+00
-2.7380804E-03,-5.79195E+00
-2.7380352E-03,-5.77242E+00
-2.7379900E-03,-5.77242E+00
-2.7379448E-03,-5.83102E+00
-2.7378996E-03,-5.75289E+00
-2.7378544E-03,-5.81148E+00
-2.7378092E-03,-5.79195E+00
-2.7377640E-03,-5.77242E+00
-2.7377188E-03,-5.77242E+00
-2.7376736E-03,-5.77242E+00
-2.7376284E-03,-5.79195E+00
-2.7375832E-03,-5.79195E+00
-2.7375380E-03,-5.77242E+00
-2.7374928E-03,-5.87008E+00
-2.7374476E-03,-5.81148E+00
-2.7374024E-03,-5.83102E+00
-2.7373572E-03,-5.77242E+00
-2.7373120E-03,-5.81148E+00
-2.7372668E-03,-5.81148E+00
-2.7372216E-03,-5.77242E+00
-2.7371764E-03,-5.77242E+00
-2.7371312E-03,-5.79195E+00
-2.7370860E-03,-5.85055E+00
-2.7370408E-03,-5.79195E+00
-2.7369956E-03,-5.79195E+00
-2.7369504E-03,-5.79195E+00
-2.7369052E-03,-5.81148E+00
-2.7368600E-03,-5.83102E+00
-2.7368148E-03,-5.79195E+00
-2.7367696E-03,-5.77242E+00
-2.7367244E-03,-5.77242E+00
-2.7366792E-03,-5.85055E+00
-2.7366340E-03,-5.79195E+00
-2.7365888E-03,-5.83102E+00
-2.7365436E-03,-5.83102E+00
-2.7364984E-03,-5.77242E+00
-2.7364532E-03,-5.77242E+00
-2.7364080E-03,-5.85055E+00
-2.7363628E-03,-5.83102E+00
-2.7363176E-03,-5.79195E+00
-2.7362724E-03,-5.85055E+00
-2.7362272E-03,-5.83102E+00
-2.7361820E-03,-5.81148E+00
-2.7361368E-03,-5.83102E+00
-2.7360916E-03,-5.81148E+00
-2.7360464E-03,-5.83102E+00
-2.7360012E-03,-5.87008E+00
-2.7359560E-03,-5.79195E+00
-2.7359108E-03,-5.75289E+00
-2.7358656E-03,-5.83102E+00
-2.7358204E-03,-5.85055E+00
-2.7357752E-03,-5.81148E+00
-2.7357300E-03,-5.83102E+00
-2.7356848E-03,-5.79195E+00
-2.7356396E-03,-5.83102E+00
-2.7355944E-03,-5.81148E+00
-2.7355492E-03,-5.83102E+00
-2.7355040E-03,-5.77242E+00
-2.7354588E-03,-5.83102E+00
-2.7354136E-03,-5.81148E+00
-2.7353684E-03,-5.79195E+00
-2.7353232E-03,-5.79195E+00
-2.7352780E-03,-5.83102E+00
-2.7352328E-03,-5.81148E+00
-2.7351876E-03,-5.81148E+00
-2.7351424E-03,-5.85055E+00
-2.7350972E-03,-5.83102E+00
-2.7350520E-03,-5.79195E+00
-2.7350068E-03,-5.73336E+00
-2.7349616E-03,-5.85055E+00
-2.7349164E-03,-5.85055E+00
-2.7348712E-03,-5.81148E+00
-2.7348260E-03,-5.79195E+00
-2.7347808E-03,-5.81148E+00
-2.7347356E-03,-5.77242E+00
-2.7346904E-03,-5.88961E+00
-2.7346452E-03,-5.79195E+00
-2.7346000E-03,-5.85055E+00
-2.7345548E-03,-5.87008E+00
-2.7345096E-03,-5.85055E+00
-2.7344644E-03,-5.81148E+00
-2.7344192E-03,-5.87008E+00
-2.7343740E-03,-5.85055E+00
-2.7343288E-03,-5.85055E+00
-2.7342836E-03,-5.79195E+00
-2.7342384E-03,-5.85055E+00
-2.7341932E-03,-5.85055E+00
-2.7341480E-03,-5.85055E+00
-2.7341028E-03,-5.88961E+00
-2.7340576E-03,-5.85055E+00
-2.7340124E-03,-5.85055E+00
-2.7339672E-03,-5.85055E+00
-2.7339220E-03,-5.85055E+00
-2.7338768E-03,-5.88961E+00
-2.7338316E-03,-5.83102E+00
-2.7337864E-03,-5.83102E+00
-2.7337412E-03,-5.81148E+00
-2.7336960E-03,-5.85055E+00
-2.7336508E-03,-5.85055E+00
-2.7336056E-03,-5.85055E+00
-2.7335604E-03,-5.85055E+00
-2.7335152E-03,-5.87008E+00
-2.7334700E-03,-5.85055E+00
-2.7334248E-03,-5.85055E+00
-2.7333796E-03,-5.83102E+00
-2.7333344E-03,-5.90914E+00
-2.7332892E-03,-5.83102E+00
-2.7332440E-03,-5.87008E+00
-2.7331988E-03,-5.87008E+00
-2.7331536E-03,-5.83102E+00
-2.7331084E-03,-5.88961E+00
-2.7330632E-03,-5.88961E+00
-2.7330180E-03,-5.88961E+00
-2.7329728E-03,-5.85055E+00
-2.7329276E-03,-5.87008E+00
-2.7328824E-03,-5.85055E+00
-2.7328372E-03,-5.83102E+00
-2.7327920E-03,-5.87008E+00
-2.7327468E-03,-5.87008E+00
-2.7327016E-03,-5.85055E+00
-2.7326564E-03,-5.83102E+00
-2.7326112E-03,-5.85055E+00
-2.7325660E-03,-5.88961E+00
-2.7325208E-03,-5.85055E+00
-2.7324756E-03,-5.87008E+00
-2.7324304E-03,-5.85055E+00
-2.7323852E-03,-5.85055E+00
-2.7323400E-03,-5.88961E+00
-2.7322948E-03,-5.81148E+00
-2.7322496E-03,-5.90914E+00
-2.7322044E-03,-5.90914E+00
-2.7321592E-03,-5.90914E+00
-2.7321140E-03,-5.87008E+00
-2.7320688E-03,-5.90914E+00
-2.7320236E-03,-5.90914E+00
-2.7319784E-03,-5.87008E+00
-2.7319332E-03,-5.88961E+00
-2.7318880E-03,-5.90914E+00
-2.7318428E-03,-5.92867E+00
-2.7317976E-03,-5.87008E+00
-2.7317524E-03,-5.85055E+00
-2.7317072E-03,-5.88961E+00
-2.7316620E-03,-5.85055E+00
-2.7316168E-03,-5.90914E+00
-2.7315716E-03,-5.92867E+00
-2.7315264E-03,-5.85055E+00
-2.7314812E-03,-5.88961E+00
-2.7314360E-03,-5.90914E+00
-2.7313908E-03,-5.87008E+00
-2.7313456E-03,-5.90914E+00
-2.7313004E-03,-5.87008E+00
-2.7312552E-03,-5.90914E+00
-2.7312100E-03,-5.90914E+00
-2.7311648E-03,-5.96773E+00
-2.7311196E-03,-5.92867E+00
-2.7310744E-03,-5.94820E+00
-2.7310292E-03,-5.90914E+00
-2.7309840E-03,-5.90914E+00
-2.7309388E-03,-5.88961E+00
-2.7308936E-03,-5.87008E+00
-2.7308484E-03,-5.88961E+00
-2.7308032E-03,-5.88961E+00
-2.7307580E-03,-5.94820E+00
-2.7307128E-03,-5.90914E+00
-2.7306676E-03,-5.90914E+00
-2.7306224E-03,-5.88961E+00
-2.7305772E-03,-5.92867E+00
-2.7305320E-03,-5.92867E+00
-2.7304868E-03,-5.88961E+00
-2.7304416E-03,-5.94820E+00
-2.7303964E-03,-5.92867E+00
-2.7303512E-03,-5.94820E+00
-2.7303060E-03,-5.90914E+00
-2.7302608E-03,-5.88961E+00
-2.7302156E-03,-5.94820E+00
-2.7301704E-03,-5.90914E+00
-2.7301252E-03,-5.90914E+00
-2.7300800E-03,-5.92867E+00
-2.7300348E-03,-5.92867E+00
-2.7299896E-03,-5.92867E+00
-2.7299444E-03,-5.87008E+00
-2.7298992E-03,-5.92867E+00
-2.7298540E-03,-5.92867E+00
-2.7298088E-03,-5.87008E+00
-2.7297636E-03,-5.83102E+00
-2.7297184E-03,-5.92867E+00
